id,rsi,macd,sma20,sma50,volatility
3772,68.11906816220875,-0.46031533056259377,139.4775,146.1482,0.26256799429188016
3771,72.94317217981343,0.0053012408672259426,139.8085,145.99779999999998,0.2615845354054197
3770,75.51867219917013,0.44981221573826247,140.336,145.99120000000002,0.24699214218635865
3769,77.97685703620753,1.060186202138766,140.998,146.09380000000002,0.2558435064007654
3768,81.23066345823304,1.7448930438811487,141.73399999999998,146.29139999999998,0.2598343916021301
3767,82.22656249999997,2.456103326797489,142.7335,146.43560000000002,0.24413108836280195
3766,84.24500491320012,3.0220247356145933,143.7235,146.57,0.2444331653920659
6275,,0.0,,,
6274,,-0.17709401709402073,,,
6273,,-0.4566167482406911,,,
6272,,-0.6177628567089641,,,
6271,,-0.7194270401902827,,,
6270,,-0.818002374368632,,,
6269,,-0.7391311703845247,,,
6268,,-0.7016208975150846,,,
6267,,-0.6554618985716445,,,
6266,,-0.6852181028345115,,,
6265,,-0.7047112189625295,,,
6264,,-0.7510410253994451,,,
6263,,-0.7580396939708578,,,
6262,,-0.5131749506126084,,,
6261,50.43824701195212,-0.298729069626944,,,
6260,67.6113360323885,0.03382800601283975,,,
6259,72.6718885987814,0.21980488287007915,,,
6258,52.45566166439298,0.057481297697052014,,,
6257,52.84167794316635,-0.04322785077411595,,,
6256,58.380414312617646,-0.0027780058352959713,147.1685,,
6255,57.52722613709157,0.15019868755933885,147.2045,,0.1684078498018386
6254,58.7311968606933,0.2611610691356532,147.34699999999998,,0.1586630145824744
6253,53.95377128953775,0.24460839294462744,147.51600000000002,,0.15502013605624307
6252,54.28396572827418,0.1634391065505838,147.611,,0.15625166480706276
6251,57.233429394812646,0.18254078693641418,147.748,,0.1579337279815828
6250,67.5865294667914,0.5559960546240461,148.128,,0.18863012504451404
6249,63.31994645247657,0.7393470927881367,148.35150000000002,,0.18859899822582135
6248,59.022931206380875,0.9288175974148771,148.62949999999998,,0.18814124509962513
6247,60.838494521200595,1.1576185044880845,148.959,,0.18909595162384304
6246,58.10397553516822,1.3755380925996974,149.36700000000002,,0.18647679741306838
6245,65.41745730550286,1.7212524355065568,149.897,,0.19135842864107583
6244,73.23420074349444,1.8464559527639608,150.3725,,0.1960254350151161
6243,68.86840757808498,1.8405446804982262,150.783,,0.19915331291177998
6242,51.68539325842697,1.40810086683706,150.78699999999998,,0.2248807967392153
6241,49.63963963963965,1.0995126838622014,150.8095,,0.22524182535100062
6240,46.813933729821585,0.7311371822852095,150.6595,,0.22205672796284281
6239,51.444588184562285,0.5067844425050794,150.60150000000002,,0.2224942135665277
6238,52.76426360017691,0.30608888350352004,150.723,,0.20179389836966932
6237,44.7693574958814,-0.07241719700772364,150.691,,0.21289596947567
6236,27.75349650349648,-0.6170311666731436,150.4285,,0.22189741510210975
6235,30.97826086956522,-0.997603009953167,150.1145,,0.21830813655301984
6234,36.02015113350128,-1.0913547047172472,149.92600000000002,,0.22842330476265357
6233,35.58748943364331,-1.0741931583960422,149.8495,,0.22837676475503033
6232,34.025974025973966,-1.0413264977922836,149.81850000000003,,0.22759414998292324
6231,24.573225516621747,-1.1273560201364603,149.657,,0.2287556860820583
6230,22.659486329743146,-1.4579221015156634,149.0965,,0.21020208048449843
6229,26.602830974188223,-1.626907810841061,148.6465,,0.21241658853725798
6228,31.555555555555586,-1.8468606279952837,148.096,,0.21164618269468866
6227,33.429394812680115,-1.906403597241507,147.546,,0.21211326238803385
6226,30.393013100436676,-2.2113286746025835,146.78799999999998,147.7674,0.2224026490464008
6225,33.47245409015032,-2.267878764562397,146.009,147.6098,0.22081589100486784
6224,36.204794798862295,-2.2153424673564075,145.3535,147.5144,0.22358672404361235
6223,44.02244281398359,-2.0460294998320023,144.8145,147.4806,0.22831873890943424
6222,49.902152641878686,-1.921171425562676,144.511,147.4258,0.1998007557844026
6221,48.45309381237524,-1.8086339437212757,144.174,147.3648,0.19867250250599003
6220,38.53065539112052,-1.8035560426350514,143.8435,147.28459999999998,0.19845433319242786
6219,34.03451995685003,-1.8268875327511296,143.4375,147.1556,0.19606889663551788
6218,42.582159624413165,-1.5969975317565854,143.18599999999998,147.0918,0.21235864205515056
6217,48.727796447431594,-1.3125310348890196,143.125,147.0474,0.20507611123819056
6216,62.15932914046121,-0.9382905483415982,143.3055,147.0556,0.19344843001824683
6215,64.55571919489438,-0.45809312385756584,143.572,147.109,0.19946178198913128
6214,69.85670419651991,-0.036763596140900745,143.7425,147.1822,0.19162334363453581
6213,68.3503492745835,0.31130670159882357,143.875,147.2546,0.19053035292313314
6212,80.05034612964134,0.51744375308607,143.9635,147.2506,0.19182010940439462
6211,76.9506084466714,0.6690617421078855,144.127,147.2414,0.18726965687056069
6210,76.59883720930232,0.8344711438531078,144.4975,147.2054,0.162518482150236
