Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2022-06-02,125.51100158691406,125.51100158691406,125.61000061035156,120.04499816894531,121.68399810791016,100560000,55.90385672438343,-4.027679931771118,111.7223503112793,135.89476013183594,-0.0033153395493678017,5.886701564272345
2022-06-03,122.3499984741211,122.3499984741211,124.4000015258789,121.04650115966797,124.19999694824219,97604000,52.22726009002152,-3.2030438697890276,112.01950035095214,135.0736000061035,0.0510536386288416,6.272944714387352
2022-06-06,124.79000091552734,124.79000091552734,128.99000549316406,123.80999755859375,125.25,135269000,54.70364144556956,-2.325815491203244,112.52037544250489,134.29640991210937,0.0872813776031991,6.8753412849328415
2022-06-07,123.0,123.0,124.0999984741211,120.62999725341797,122.01000213623047,85156700,52.55150306223072,-1.7548153759863538,113.23092536926269,133.46093994140625,0.13062900057731164,7.196262893585514
2022-06-08,121.18000030517578,121.18000030517578,123.75,120.75,122.61000061035156,64926600,50.381176878671866,-1.4326378781700555,113.84697532653809,132.5047300720215,0.11318309936939541,7.3284647386369715
2022-06-09,116.1500015258789,116.1500015258789,121.30000305175781,116.0999984741211,119.98999786376953,67029800,44.86623723206534,-1.5651467169397222,114.38587532043456,131.44143005371095,0.10228523430673064,7.0639634015752995
2022-06-10,109.6500015258789,109.6500015258789,114.5,109.05000305175781,113.41999816894531,87266000,38.93502962482228,-2.1696462719080927,114.5218505859375,130.3084101867676,0.025432457589738888,6.937950696161464
2022-06-13,103.66999816894531,103.66999816894533,106.54000091552734,101.86000061035156,104.19000244140625,99277700,34.42600268433549,-3.0955690255343455,114.05260047912597,129.12186019897462,-0.08301271160848245,7.347664058676394
2022-06-14,102.30999755859375,102.30999755859376,104.87999725341797,101.43000030517578,104.19000244140625,69728800,33.47648186827341,-3.8942200176566217,113.62757530212403,127.89686019897461,-0.0767120756224422,7.778309118780307
2022-06-15,107.66999816894531,107.66999816894533,109.05999755859375,103.52999877929688,103.86000061035156,85011100,40.447961218629075,-4.047986757466191,113.24265022277832,126.6833302307129,-0.0667296671379577,7.8774772985982615
2022-06-16,103.66000366210938,103.66000366210938,104.58000183105469,102.01000213623047,104.47000122070312,82186300,37.298710910633545,-4.442213972876942,113.0700252532959,125.47543045043945,-0.032232459248759615,8.0547166514744
2022-06-17,106.22000122070312,106.22000122070312,106.9800033569336,102.51000213623047,102.80000305175781,99772100,40.48452832086599,-4.496241598819452,113.01507530212402,124.42471054077149,-0.010240488831776084,8.099639033619543
